"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa","normLD","cnormLD"
20,"English",10,-0.976583361,"Switch","Nonhomograph",5,-0.733132579,124,1.192829599,NA,NA,NA,NA,250,5.521460918,250,5.521460918,67,"santé","drunk",6,-0.318557779526102,0.333333333333333,-0.0145046230588283
20,"English",10,-0.976583361,"Switch","Nonhomograph",11,1.511533484,116,1.012507013,367,5.905361848,367,5.905361848,NA,NA,NA,NA,63,"contretemps","dig",6,-0.318557779526102,0.181818181818182,-0.592760041582912
20,"English",10,-0.976583361,"Switch","Homograph",8,0.389200452,125,1.215369922,242,5.488937726,242,5.488937726,187,5.231108617,187,5.231108617,61,"personne","tenant",6,-0.318557779526102,0.75,1.57569777788241
20,"English",10,-0.976583361,"Switch","Homograph",9,0.763311463,137,1.4858538,NA,NA,NA,NA,323,5.777652323,323,5.777652323,51,"regardait","fin",6,-0.318557779526102,0.111111111111111,-0.862612570227487
20,"English",10,-0.976583361,"Switch","Nonhomograph",8,0.389200452,89,0.403918288,NA,NA,NA,NA,223,5.407171771,223,5.407171771,57,"plaintes","trash",6,-0.318557779526102,0.6,1.00322491354356
20,"English",10,-0.976583361,"Switch","Homograph",8,0.389200452,158,1.959200586,294,5.683579767,722,6.582025139,281,5.638354669,281,5.638354669,43,"aimaient","chat",6,-0.318557779526102,0.25,-0.332545103247074
20,"English",10,-0.976583361,"Nonswitch","Homograph",9,0.763311463,16,-1.241525304,239,5.476463552,239,5.476463552,NA,NA,NA,NA,48,"worthless","coin",6,-0.318557779526102,0.181818181818182,-0.592760041582912
20,"English",10,-0.976583361,"Switch","Nonhomograph",5,-0.733132579,8,-1.421847889,NA,NA,272,5.605802066,322,5.774551546,322,5.774551546,45,"temps","teeth",6,-0.318557779526102,0.4,0.239927761091771
20,"English",10,-0.976583361,"Switch","Nonhomograph",7,0.015089442,2,-1.557089828,206,5.327876169,855,6.751101469,NA,NA,208,5.33753808,49,"inquiet","nick",6,-0.318557779526102,0.285714285714286,-0.196242040309253
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",9,0.763311463,156,1.91411994,263,5.572154032,263,5.572154032,NA,NA,NA,NA,72,"irritated","hose",6,-0.318557779526102,0.555555555555556,0.833603324109835
20,"English",10,-0.976583361,"Switch","Homograph",6,-0.359021569,111,0.899805397,NA,NA,NA,NA,174,5.159055299,174,5.159055299,69,"croire","timbre",6,-0.318557779526102,0.285714285714286,-0.196242040309253
20,"English",10,-0.976583361,"Nonswitch","Homograph",5,-0.733132579,107,0.809644105,NA,NA,205,5.323009979,227,5.424950017,227,5.424950017,66,"order","pile",6,-0.318557779526102,0.6,1.00322491354356
20,"English",10,-0.976583361,"Nonswitch","Homograph",5,-0.733132579,138,1.508394123,NA,NA,NA,NA,295,5.686975356,295,5.686975356,58,"store","dresser",6,-0.318557779526102,0,-1.28666654381182
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",8,0.389200452,154,1.869039294,214,5.365976015,214,5.365976015,239,5.476463552,239,5.476463552,50,"surprise","card",6,-0.318557779526102,0.6,1.00322491354356
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",4,-1.10724359,44,-0.610396255,NA,NA,NA,NA,225,5.416100402,225,5.416100402,68,"like","duck",6,-0.318557779526102,0.25,-0.332545103247074
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",8,0.389200452,26,-1.016122072,236,5.463831805,236,5.463831805,227,5.424950017,227,5.424950017,46,"complain","couch",6,-0.318557779526102,0.454545454545455,0.448099711760444
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",3,-1.4813546,153,1.84649897,260,5.560681631,260,5.560681631,NA,NA,NA,NA,56,"was","scarf",6,-0.318557779526102,0.2,-0.523369391360023
20,"English",10,-0.976583361,"Nonswitch","Homograph",4,-1.10724359,84,0.291216672,231,5.442417711,231,5.442417711,298,5.697093487,298,5.697093487,52,"rest","fort",6,-0.318557779526102,0.3,-0.141720815134126
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",4,-1.10724359,135,1.440773153,NA,NA,NA,NA,278,5.627621114,278,5.627621114,74,"idea","dare",6,-0.318557779526102,0.5,0.621576337317668
20,"English",10,-0.976583361,"Nonswitch","Homograph",4,-1.10724359,5,-1.489468859,NA,NA,NA,NA,345,5.843544417,345,5.843544417,60,"safe","ranger",6,-0.318557779526102,0.272727272727273,-0.24580679046846
20,"English",10,-0.976583361,"Nonswitch","Homograph",4,-1.10724359,38,-0.745638194,216,5.375278408,216,5.375278408,260,5.560681631,260,5.560681631,70,"good","vest",6,-0.318557779526102,0.2,-0.523369391360023
20,"English",10,-0.976583361,"Nonswitch","Homograph",6,-0.359021569,106,0.787103781,NA,NA,NA,NA,NA,NA,NA,NA,46,"things","lever",6,-0.318557779526102,0.333333333333333,-0.0145046230588283
20,"English",10,-0.976583361,"Switch","Homograph",13,2.259755505,130,1.328071538,283,5.645446898,283,5.645446898,NA,NA,255,5.541263545,49,"soigneusement","dent",6,-0.318557779526102,0.0769230769230769,-0.993090715945742
20,"English",10,-0.976583361,"Nonswitch","Homograph",5,-0.733132579,70,-0.024347853,223,5.407171771,223,5.407171771,189,5.241747015,189,5.241747015,74,"later","sale",6,-0.318557779526102,0.333333333333333,-0.0145046230588283
20,"English",10,-0.976583361,"Switch","Homograph",10,1.137422473,69,-0.046888176,292,5.676753802,292,5.676753802,224,5.411646052,224,5.411646052,65,"exemplaire","parole",6,-0.318557779526102,0.8,1.76652206599536
20,"English",10,-0.976583361,"Switch","Nonhomograph",11,1.511533484,61,-0.227210761,333,5.80814249,744,6.612041035,283,5.645446898,283,5.645446898,65,"se plaindre","fleece",6,-0.318557779526102,0.454545454545455,0.448099711760444
20,"English",10,-0.976583361,"Nonswitch","Homograph",9,0.763311463,20,-1.151364011,216,5.375278408,216,5.375278408,231,5.442417711,231,5.442417711,62,"following","manger",6,-0.318557779526102,0.111111111111111,-0.862612570227487
20,"English",10,-0.976583361,"Nonswitch","Nonhomograph",3,-1.4813546,115,0.98996669,216,5.375278408,216,5.375278408,NA,NA,NA,NA,48,"bad","soap",6,-0.318557779526102,0.142857142857143,-0.741454292060535
20,"English",10,-0.976583361,"Switch","Nonhomograph",5,-0.733132579,18,-1.196444658,NA,NA,NA,NA,NA,NA,NA,NA,73,"liste","leash",6,-0.318557779526102,0.8,1.76652206599536
20,"English",10,-0.976583361,"Switch","Homograph",5,-0.733132579,57,-0.317372054,336,5.81711116,925,6.829793738,267,5.587248658,267,5.587248658,67,"risée","roman",6,-0.318557779526102,0.153846153846154,-0.699514888079667
20,"English",10,-0.976583361,"Switch","Homograph",11,1.511533484,96,0.56170055,232,5.446737372,232,5.446737372,237,5.468060141,237,5.468060141,59,"désagréable","miser",6,-0.318557779526102,0.0909090909090909,-0.939713292697365
20,"English",10,-0.976583361,"Switch","Nonhomograph",7,0.015089442,77,0.13343441,140,4.941642423,140,4.941642423,138,4.927253685,138,4.927253685,55,"préféré","shrimp",6,-0.318557779526102,0.111111111111111,-0.862612570227487
20,"English",10,-0.976583361,"Switch","Homograph",11,1.511533484,76,0.110894086,269,5.59471138,269,5.59471138,NA,NA,184,5.214935758,71,"raisonnable","ton",6,-0.318557779526102,0.727272727272727,1.4889594651038
21,"English",20,-0.489512265,"Nonswitch","Homograph",7,0.015089442,54,-0.384993023,NA,NA,NA,NA,171,5.141663557,171,5.141663557,69,"believe","timbre",3,-1.08933526743585,0.285714285714286,-0.196242040309253
21,"English",20,-0.489512265,"Switch","Nonhomograph",10,1.137422473,78,0.155974733,378,5.934894196,378,5.934894196,NA,NA,NA,NA,64,"des heures","bath",3,-1.08933526743585,0.4,0.239927761091771
21,"English",20,-0.489512265,"Nonswitch","Homograph",13,2.259755505,20,-1.151364011,145,4.976733742,650,6.476972363,NA,NA,NA,NA,67,"laughingstock","roman",3,-1.08933526743585,0.153846153846154,-0.699514888079667
21,"English",20,-0.489512265,"Switch","Homograph",9,0.763311463,34,-0.835799487,541,6.293419279,541,6.293419279,NA,NA,NA,NA,74,"plus tard","sale",3,-1.08933526743585,0.333333333333333,-0.0145046230588283
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,55,-0.3624527,NA,NA,NA,NA,NA,NA,NA,NA,51,"fear","paw",3,-1.08933526743585,0.285714285714286,-0.196242040309253
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,9,-1.399307566,180,5.192956851,180,5.192956851,156,5.049856007,156,5.049856007,45,"time","teeth",3,-1.08933526743585,0.4,0.239927761091771
21,"English",20,-0.489512265,"Switch","Nonhomograph",8,0.389200452,75,0.088353763,249,5.517452896,249,5.517452896,255,5.541263545,255,5.541263545,62,"conseils","fiddle",3,-1.08933526743585,0.125,-0.809605823529445
21,"English",20,-0.489512265,"Switch","Nonhomograph",5,-0.733132579,17,-1.218984981,NA,NA,NA,NA,NA,NA,NA,NA,66,"temps","tent",3,-1.08933526743585,0.4,0.239927761091771
21,"English",20,-0.489512265,"Switch","Homograph",6,-0.359021569,58,-0.294831731,372,5.918893854,1321,7.186144305,623,6.434546519,623,6.434546519,46,"choses","lever",3,-1.08933526743585,0.333333333333333,-0.0145046230588283
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",6,-0.359021569,155,1.891579617,197,5.283203729,197,5.283203729,NA,NA,NA,NA,67,"health","drunk",3,-1.08933526743585,0.333333333333333,-0.0145046230588283
21,"English",20,-0.489512265,"Switch","Nonhomograph",4,-1.10724359,35,-0.813259164,NA,NA,NA,NA,301,5.707110265,301,5.707110265,74,"idée","dare",3,-1.08933526743585,0.5,0.621576337317668
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,129,1.305531214,NA,NA,NA,NA,NA,NA,NA,NA,73,"list","leash",3,-1.08933526743585,0.8,1.76652206599536
21,"English",20,-0.489512265,"Nonswitch","Homograph",6,-0.359021569,64,-0.159589792,181,5.198497031,181,5.198497031,298,5.697093487,298,5.697093487,55,"heathy","raisin",3,-1.08933526743585,0.142857142857143,-0.741454292060535
21,"English",20,-0.489512265,"Switch","Homograph",12,1.885644494,104,0.742023135,220,5.393627546,220,5.393627546,210,5.347107531,210,5.347107531,64,"bibliothèque","pain",3,-1.08933526743585,0.166666666666667,-0.65058558343532
21,"English",20,-0.489512265,"Nonswitch","Homograph",5,-0.733132579,123,1.170289275,165,5.105945474,165,5.105945474,224,5.411646052,509,6.232448017,59,"nasty","miser",3,-1.08933526743585,0.0909090909090909,-0.939713292697365
21,"English",20,-0.489512265,"Nonswitch","Homograph",4,-1.10724359,1,-1.579630151,NA,NA,NA,NA,NA,NA,NA,NA,73,"skin","rayon",3,-1.08933526743585,0,-1.28666654381182
21,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,56,-0.339912377,467,6.146329258,467,6.146329258,562,6.33150185,843,6.736966958,54,"recette","boar",3,-1.08933526743585,0.571428571428571,0.894182463193307
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",3,-1.4813546,70,-0.024347853,NA,NA,NA,NA,NA,NA,NA,NA,59,"bad","broth",3,-1.08933526743585,0.142857142857143,-0.741454292060535
21,"English",20,-0.489512265,"Switch","Homograph",7,0.015089442,38,-0.745638194,194,5.267858159,194,5.267858159,219,5.38907173,219,5.38907173,58,"magasin","dresser",3,-1.08933526743585,0,-1.28666654381182
21,"English",20,-0.489512265,"Nonswitch","Homograph",4,-1.10724359,152,1.823958647,234,5.455321115,234,5.455321115,254,5.537334267,254,5.537334267,63,"hard","net",3,-1.08933526743585,0.25,-0.332545103247074
21,"English",20,-0.489512265,"Switch","Homograph",7,0.015089442,135,1.440773153,336,5.81711116,676,6.516193076,236,5.463831805,236,5.463831805,62,"suivant","manger",3,-1.08933526743585,0.111111111111111,-0.862612570227487
21,"English",20,-0.489512265,"Switch","Nonhomograph",10,1.137422473,12,-1.331686597,246,5.505331536,664,6.498282149,253,5.533389489,506,6.226536669,50,"surprendre","card",3,-1.08933526743585,0.6,1.00322491354356
21,"English",20,-0.489512265,"Nonswitch","Homograph",8,0.389200452,69,-0.046888176,209,5.342334252,209,5.342334252,214,5.365976015,214,5.365976015,45,"prepared","lance",3,-1.08933526743585,0.625,1.09863705760004
21,"English",20,-0.489512265,"Switch","Homograph",11,1.511533484,40,-0.700557548,452,6.11368218,452,6.11368218,152,5.023880521,152,5.023880521,48,"sans valeur","coin",3,-1.08933526743585,0.181818181818182,-0.592760041582912
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",9,0.763311463,114,0.967426367,214,5.365976015,1248,7.129297549,333,5.80814249,333,5.80814249,55,"favourite","shrimp",3,-1.08933526743585,0.111111111111111,-0.862612570227487
21,"English",20,-0.489512265,"Switch","Nonhomograph",8,0.389200452,77,0.13343441,305,5.720311777,305,5.720311777,170,5.135798437,170,5.135798437,58,"vacances","penguin",3,-1.08933526743585,0.5,0.621576337317668
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",6,-0.359021569,50,-0.475154316,139,4.934473933,139,4.934473933,307,5.726847748,307,5.726847748,61,"person","hunter",3,-1.08933526743585,0.75,1.57569777788241
21,"English",20,-0.489512265,"Switch","Homograph",10,1.137422473,61,-0.227210761,244,5.497168225,517,6.248042875,218,5.384495063,218,5.384495063,52,"se reposer","fort",3,-1.08933526743585,0.3,-0.141720815134126
21,"English",20,-0.489512265,"Nonswitch","Homograph",5,-0.733132579,122,1.147748952,NA,NA,323,5.777652323,NA,NA,NA,NA,43,"liked","chat",3,-1.08933526743585,0.25,-0.332545103247074
21,"English",20,-0.489512265,"Switch","Homograph",11,1.511533484,119,1.080127983,493,6.200509174,493,6.200509174,514,6.242223265,514,6.242223265,60,"sécuritaire","ranger",3,-1.08933526743585,0.272727272727273,-0.24580679046846
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",5,-0.733132579,89,0.403918288,89,4.48863637,89,4.48863637,NA,NA,NA,NA,47,"house","book",3,-1.08933526743585,0.166666666666667,-0.65058558343532
21,"English",20,-0.489512265,"Nonswitch","Homograph",7,0.015089442,79,0.178515056,130,4.86753445,130,4.86753445,NA,NA,NA,NA,51,"watched","fin",3,-1.08933526743585,0.111111111111111,-0.862612570227487
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",7,0.015089442,169,2.207144141,341,5.831882477,341,5.831882477,175,5.164785974,175,5.164785974,53,"warning","camp",3,-1.08933526743585,0.230769230769231,-0.405939060213592
21,"English",20,-0.489512265,"Switch","Homograph",7,0.015089442,118,1.05758766,241,5.484796933,241,5.484796933,188,5.236441963,188,5.236441963,56,"journée","rider",3,-1.08933526743585,0,-1.28666654381182
21,"English",20,-0.489512265,"Switch","Homograph",6,-0.359021569,37,-0.768178517,183,5.209486153,315,5.752572639,214,5.365976015,214,5.365976015,68,"aimait","rose",3,-1.08933526743585,0.166666666666667,-0.65058558343532
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",8,0.389200452,151,1.801418324,184,5.214935758,184,5.214935758,184,5.214935758,184,5.214935758,65,"complain","fleece",3,-1.08933526743585,0.454545454545455,0.448099711760444
21,"English",20,-0.489512265,"Switch","Nonhomograph",13,2.259755505,7,-1.444388212,278,5.627621114,1117,7.018401799,170,5.135798437,170,5.135798437,44,"connaissaient","hotel",3,-1.08933526743585,0.153846153846154,-0.699514888079667
21,"English",20,-0.489512265,"Nonswitch","Homograph",9,0.763311463,31,-0.903420456,190,5.247024072,399,5.988961417,134,4.8978398,134,4.8978398,53,"suggested","lice",3,-1.08933526743585,0.555555555555556,0.833603324109835
21,"English",20,-0.489512265,"Switch","Homograph",12,1.885644494,68,-0.069428499,273,5.609471795,273,5.609471795,NA,NA,NA,NA,72,"correctement","vent",3,-1.08933526743585,0.166666666666667,-0.65058558343532
21,"English",20,-0.489512265,"Nonswitch","Homograph",9,0.763311463,11,-1.35422692,154,5.036952602,154,5.036952602,320,5.768320996,320,5.768320996,49,"carefully","dent",3,-1.08933526743585,0.0769230769230769,-0.993090715945742
21,"English",20,-0.489512265,"Switch","Nonhomograph",6,-0.359021569,165,2.116982849,301,5.707110265,301,5.707110265,NA,NA,NA,NA,72,"irrité","hose",3,-1.08933526743585,0.555555555555556,0.833603324109835
21,"English",20,-0.489512265,"Nonswitch","Homograph",5,-0.733132579,86,0.336297318,NA,NA,NA,NA,239,5.476463552,239,5.476463552,47,"hours","cent",3,-1.08933526743585,0.666666666666667,1.25765729769416
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",10,1.137422473,125,1.215369922,297,5.693732139,297,5.693732139,138,4.927253685,138,4.927253685,57,"complaints","trash",3,-1.08933526743585,0.6,1.00322491354356
21,"English",20,-0.489512265,"Switch","Homograph",10,1.137422473,167,2.162063495,467,6.146329258,467,6.146329258,192,5.257495372,405,6.003887067,54,"grand-mère","loin",3,-1.08933526743585,0.545454545454545,0.795052962874892
21,"English",20,-0.489512265,"Switch","Nonhomograph",11,1.511533484,154,1.869039294,188,5.236441963,1026,6.933423026,NA,NA,NA,NA,46,"se plaindre","couch",3,-1.08933526743585,0.454545454545455,0.448099711760444
21,"English",20,-0.489512265,"Switch","Homograph",7,0.015089442,52,-0.43007367,875,6.774223886,875,6.774223886,362,5.891644212,362,5.891644212,50,"préparé","file",3,-1.08933526743585,0.625,1.09863705760004
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",5,-0.733132579,10,-1.376767243,170,5.135798437,170,5.135798437,NA,NA,NA,NA,43,"bored","tune",3,-1.08933526743585,0,-1.28666654381182
21,"English",20,-0.489512265,"Nonswitch","Homograph",6,-0.359021569,110,0.877265074,NA,NA,NA,NA,282,5.641907071,473,6.159095388,61,"person","tenant",3,-1.08933526743585,0.75,1.57569777788241
21,"English",20,-0.489512265,"Switch","Homograph",5,-0.733132579,62,-0.204670438,165,5.105945474,165,5.105945474,209,5.342334252,209,5.342334252,70,"bonne","vest",3,-1.08933526743585,0.2,-0.523369391360023
21,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,156,1.91411994,187,5.231108617,187,5.231108617,NA,NA,NA,NA,48,"mauvais","soap",3,-1.08933526743585,0.142857142857143,-0.741454292060535
21,"English",20,-0.489512265,"Nonswitch","Homograph",10,1.137422473,48,-0.520234962,412,6.021023349,412,6.021023349,211,5.351858133,211,5.351858133,71,"reasonable","ton",3,-1.08933526743585,0.727272727272727,1.4889594651038
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,60,-0.249751084,277,5.624017506,277,5.624017506,182,5.204006687,182,5.204006687,71,"have","sip",3,-1.08933526743585,0.2,-0.523369391360023
21,"English",20,-0.489512265,"Nonswitch","Homograph",7,0.015089442,15,-1.264065627,167,5.117993812,167,5.117993812,195,5.272999559,820,6.70930434,57,"worried","venue",3,-1.08933526743585,0.285714285714286,-0.196242040309253
21,"English",20,-0.489512265,"Nonswitch","Nonhomograph",7,0.015089442,132,1.373152184,378,5.934894196,378,5.934894196,NA,NA,NA,NA,49,"worried","nick",3,-1.08933526743585,0.285714285714286,-0.196242040309253
21,"English",20,-0.489512265,"Nonswitch","Homograph",9,0.763311463,116,1.012507013,240,5.480638923,315,5.752572639,403,5.998936562,403,5.998936562,65,"exemplary","parole",3,-1.08933526743585,0.8,1.76652206599536
21,"English",20,-0.489512265,"Switch","Homograph",6,-0.359021569,53,-0.407533347,262,5.568344504,262,5.568344504,245,5.501258211,245,5.501258211,44,"soleil","court",3,-1.08933526743585,0.166666666666667,-0.65058558343532
21,"English",20,-0.489512265,"Switch","Nonhomograph",8,0.389200452,111,0.899805397,268,5.590986981,268,5.590986981,175,5.164785974,175,5.164785974,68,"aimaient","duck",3,-1.08933526743585,0.25,-0.332545103247074
21,"English",20,-0.489512265,"Switch","Nonhomograph",15,3.007977526,21,-1.128823688,541,6.293419279,541,6.293419279,304,5.717027701,462,6.135564891,52,"avait besoin de","corn",3,-1.08933526743585,0.133333333333333,-0.777801775510622
21,"English",20,-0.489512265,"Switch","Nonhomograph",9,0.763311463,138,1.508394123,481,6.17586727,481,6.17586727,198,5.288267031,198,5.288267031,60,"en manque","jingle",3,-1.08933526743585,0.111111111111111,-0.862612570227487
